Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/23/20,AirNow,60850005,3,3.7,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
2/24/20,AirNow,60850005,3,10.6,ug/m3 LC,44,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
2/25/20,AirNow,60850005,3,8.9,ug/m3 LC,37,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
2/26/20,AirNow,60850005,3,9.6,ug/m3 LC,40,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
2/27/20,AirNow,60850005,3,14.8,ug/m3 LC,57,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
2/28/20,AirNow,60850005,3,15,ug/m3 LC,57,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
2/29/20,AirNow,60850005,3,7.8,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/1/20,AirNow,60850005,3,4.7,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/2/20,AirNow,60850005,3,2.9,ug/m3 LC,12,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/3/20,AirNow,60850005,3,7.4,ug/m3 LC,31,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/4/20,AirNow,60850005,3,11.2,ug/m3 LC,47,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/5/20,AirNow,60850005,3,9.6,ug/m3 LC,40,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/6/20,AirNow,60850005,3,4.8,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/7/20,AirNow,60850005,3,1.2,ug/m3 LC,5,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/8/20,AirNow,60850005,3,1.6,ug/m3 LC,7,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/9/20,AirNow,60850005,3,4.5,ug/m3 LC,19,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/10/20,AirNow,60850005,3,6.7,ug/m3 LC,28,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/11/20,AirNow,60850005,3,4,ug/m3 LC,17,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/12/20,AirNow,60850005,3,9.5,ug/m3 LC,40,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/13/20,AirNow,60850005,3,10.5,ug/m3 LC,44,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/14/20,AirNow,60850005,3,4.2,ug/m3 LC,18,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/15/20,AirNow,60850005,3,2,ug/m3 LC,8,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/16/20,AirNow,60850005,3,2.9,ug/m3 LC,12,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/17/20,AirNow,60850005,3,2.6,ug/m3 LC,11,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/18/20,AirNow,60850005,3,2,ug/m3 LC,8,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/19/20,AirNow,60850005,3,6,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/20/20,AirNow,60850005,3,5.6,ug/m3 LC,23,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/21/20,AirNow,60850005,3,5.9,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/22/20,AirNow,60850005,3,6.8,ug/m3 LC,28,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/23/20,AirNow,60850005,3,4.3,ug/m3 LC,18,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/24/20,AirNow,60850005,3,4.5,ug/m3 LC,19,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/25/20,AirNow,60850005,3,1.6,ug/m3 LC,7,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/26/20,AirNow,60850005,3,3,ug/m3 LC,13,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/27/20,AirNow,60850005,3,7.8,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/28/20,AirNow,60850005,3,12.4,ug/m3 LC,52,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/29/20,AirNow,60850005,3,4.9,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/30/20,AirNow,60850005,3,2.4,ug/m3 LC,10,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
3/31/20,AirNow,60850005,3,2.4,ug/m3 LC,10,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/1/20,AirNow,60850005,3,3.6,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/2/20,AirNow,60850005,3,4.1,ug/m3 LC,17,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/3/20,AirNow,60850005,3,5.1,ug/m3 LC,21,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/4/20,AirNow,60850005,3,3.8,ug/m3 LC,16,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/5/20,AirNow,60850005,3,0.7,ug/m3 LC,3,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/6/20,AirNow,60850005,3,2.5,ug/m3 LC,10,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/7/20,AirNow,60850005,3,3.8,ug/m3 LC,16,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/8/20,AirNow,60850005,3,7.7,ug/m3 LC,32,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/9/20,AirNow,60850005,3,2.1,ug/m3 LC,9,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/12/20,AirNow,60850005,3,4.2,ug/m3 LC,18,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/13/20,AirNow,60850005,3,9.7,ug/m3 LC,40,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/14/20,AirNow,60850005,3,7.3,ug/m3 LC,30,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/15/20,AirNow,60850005,3,6.1,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/16/20,AirNow,60850005,3,6.2,ug/m3 LC,26,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/17/20,AirNow,60850005,3,8,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/18/20,AirNow,60850005,3,5.4,ug/m3 LC,23,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/19/20,AirNow,60850005,3,4.5,ug/m3 LC,19,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/20/20,AirNow,60850005,3,4.5,ug/m3 LC,19,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/21/20,AirNow,60850005,3,4.7,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/22/20,AirNow,60850005,3,4,ug/m3 LC,17,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/23/20,AirNow,60850005,3,2.6,ug/m3 LC,11,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/24/20,AirNow,60850005,3,7,ug/m3 LC,29,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/25/20,AirNow,60850005,3,6.6,ug/m3 LC,28,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/26/20,AirNow,60850005,3,2.6,ug/m3 LC,11,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/27/20,AirNow,60850005,3,4.6,ug/m3 LC,19,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/28/20,AirNow,60850005,3,3.9,ug/m3 LC,16,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/29/20,AirNow,60850005,3,1.3,ug/m3 LC,5,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
4/30/20,AirNow,60850005,3,3.9,ug/m3 LC,16,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/1/20,AQS,60850005,3,4,ug/m3 LC,17,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/2/20,AQS,60850005,3,3.3,ug/m3 LC,14,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/3/20,AQS,60850005,3,3.2,ug/m3 LC,13,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/4/20,AQS,60850005,3,4.8,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/5/20,AQS,60850005,3,4.8,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/6/20,AQS,60850005,3,6.2,ug/m3 LC,26,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/7/20,AQS,60850005,3,7.5,ug/m3 LC,31,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/8/20,AQS,60850005,3,10.1,ug/m3 LC,42,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/9/20,AQS,60850005,3,9.4,ug/m3 LC,39,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/10/20,AQS,60850005,3,7.3,ug/m3 LC,30,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/11/20,AQS,60850005,3,6.4,ug/m3 LC,27,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/12/20,AQS,60850005,3,2,ug/m3 LC,8,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/13/20,AQS,60850005,3,3.6,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/14/20,AQS,60850005,3,2.6,ug/m3 LC,11,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/15/20,AQS,60850005,3,1.8,ug/m3 LC,8,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/16/20,AQS,60850005,3,1.7,ug/m3 LC,7,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/17/20,AQS,60850005,3,1.9,ug/m3 LC,8,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/18/20,AQS,60850005,3,1.5,ug/m3 LC,6,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/19/20,AQS,60850005,3,2.1,ug/m3 LC,9,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/20/20,AQS,60850005,3,4.4,ug/m3 LC,18,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/21/20,AQS,60850005,3,4.6,ug/m3 LC,19,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/22/20,AQS,60850005,3,6,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/23/20,AQS,60850005,3,7.5,ug/m3 LC,31,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/24/20,AQS,60850005,3,7.5,ug/m3 LC,31,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/25/20,AQS,60850005,3,6.5,ug/m3 LC,27,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/26/20,AQS,60850005,3,8,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/27/20,AQS,60850005,3,6.8,ug/m3 LC,28,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/28/20,AQS,60850005,3,5,ug/m3 LC,21,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/29/20,AQS,60850005,3,6.7,ug/m3 LC,28,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/30/20,AQS,60850005,3,7.9,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
5/31/20,AQS,60850005,3,2,ug/m3 LC,8,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/1/20,AirNow,60850005,3,3.7,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/2/20,AirNow,60850005,3,6.9,ug/m3 LC,29,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/3/20,AirNow,60850005,3,8,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/4/20,AirNow,60850005,3,13.9,ug/m3 LC,55,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/5/20,AirNow,60850005,3,4.7,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/6/20,AirNow,60850005,3,3.5,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/7/20,AirNow,60850005,3,3.3,ug/m3 LC,14,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/8/20,AirNow,60850005,3,2.7,ug/m3 LC,11,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/9/20,AirNow,60850005,3,3.9,ug/m3 LC,16,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/10/20,AirNow,60850005,3,4.3,ug/m3 LC,18,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/11/20,AirNow,60850005,3,2.1,ug/m3 LC,9,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/12/20,AirNow,60850005,3,2.7,ug/m3 LC,11,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/13/20,AirNow,60850005,3,1.7,ug/m3 LC,7,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/14/20,AirNow,60850005,3,1.2,ug/m3 LC,5,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/15/20,AirNow,60850005,3,1.6,ug/m3 LC,7,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/16/20,AirNow,60850005,3,4.8,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/17/20,AirNow,60850005,3,4.1,ug/m3 LC,17,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/18/20,AirNow,60850005,3,7.1,ug/m3 LC,30,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/19/20,AirNow,60850005,3,6.7,ug/m3 LC,28,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/20/20,AirNow,60850005,3,5.5,ug/m3 LC,23,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/21/20,AirNow,60850005,3,4.1,ug/m3 LC,17,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/22/20,AirNow,60850005,3,6.1,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/23/20,AirNow,60850005,3,5.8,ug/m3 LC,24,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/24/20,AirNow,60850005,3,5.7,ug/m3 LC,24,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
